customer_age,contacts_count_12_mon,credit_limit,total_revolving_bal,total_amt_chng_q4_q1,total_trans_amt,total_trans_ct,total_ct_chng_q4_q1,avg_utilization_ratio,trans_amt_per_dependent,trans_ct_per_dependent,trans_amt_per_products,trans_ct_per_products,avg_trans_amt,proportion_inactive_months,products_per_tenure,trans_ct_per_contacts,products_per_inactivity,trans_ct_per_inactivity,trans_amt_per_credit_limit,age_per_tenure,trans_ct_per_tenure,trans_amt_per_tenure,total_spending,education_income_levels,churn_flag
64.0,4.0,12155.0,0.0,0.44600000977516174,4618.0,60.0,0.875,0.0,0.0,0.0,923.5999755859375,12.0,76.96666717529297,0.0714285746216774,0.0892857164144516,15.0,1.25,15.0,0.3799259662628174,1.1428571939468384,1.0714285373687744,82.46428680419922,4618.0,2.0,0
49.0,4.0,3283.0,1856.0,1.1030000448226929,4498.0,64.0,0.8289999961853027,0.565,2249.0,32.0,1499.3333740234375,21.33333396911621,70.28125,0.08571428805589676,0.08571428805589676,16.0,1.0,21.33333396911621,1.3700883388519287,1.399999976158142,1.8285714387893677,128.5142822265625,6354.0,2.0,0
40.0,2.0,3706.0,1043.0,0.3840000033378601,1688.0,38.0,0.5830000042915344,0.281,422.0,9.5,562.6666870117188,12.666666984558105,44.421051025390625,0.02777777798473835,0.0833333358168602,19.0,3.0,38.0,0.45547759532928467,1.1111111640930176,1.0555555820465088,46.88888931274414,2731.0,3.0,0
51.0,3.0,24028.0,0.0,0.4959999918937683,3531.0,73.0,0.7379999756813049,0.0,1177.0,24.33333396911621,1177.0,24.33333396911621,48.3698616027832,0.06818182021379471,0.06818182021379471,24.33333396911621,1.0,24.33333396911621,0.1469535529613495,1.1590908765792847,1.6590908765792847,80.25,3531.0,3.0,0
55.0,3.0,4232.0,0.0,0.878000020980835,2312.0,37.0,0.609000027179718,0.0,2312.0,37.0,385.3333435058594,6.166666507720947,62.486488342285156,0.08695652335882187,0.1304347813129425,12.333333015441895,1.5,9.25,0.5463138222694397,1.1956521272659302,0.804347813129425,50.260868072509766,2312.0,3.0,1
35.0,1.0,2956.0,1823.0,0.968999981880188,2144.0,58.0,0.8119999766349792,0.617,714.6666870117188,19.33333396911621,357.3333435058594,9.666666984558105,36.965518951416016,0.05882352963089943,0.3529411852359772,58.0,6.0,58.0,0.7253044843673706,2.058823585510254,3.411764621734619,126.11764526367188,3967.0,0.0,0
44.0,1.0,24134.0,1290.0,0.8140000104904175,13311.0,110.0,0.6420000195503235,0.053,3327.75,27.5,13311.0,110.0,121.00909423828125,0.07407407462596893,0.03703703731298447,110.0,0.5,55.0,0.5515455603599548,1.6296296119689941,4.0740742683410645,493.0,14601.0,8.0,0
30.0,5.0,4533.0,1977.0,0.6639999747276306,2679.0,69.0,0.6050000190734863,0.436,1339.5,34.5,535.7999877929688,13.800000190734863,38.826087951660156,0.1875,0.3125,13.800000190734863,1.6666666269302368,23.0,0.5909993648529053,1.875,4.3125,167.4375,4656.0,5.0,0
37.0,2.0,15755.0,1410.0,0.8389999866485596,2061.0,61.0,0.6489999890327454,0.089,2061.0,61.0,343.5,10.166666984558105,33.78688430786133,0.11538461595773697,0.23076923191547394,30.5,2.0,20.33333396911621,0.13081561028957367,1.423076868057251,2.346153736114502,79.26923370361328,3471.0,4.0,0
64.0,4.0,2492.0,1424.0,0.48500001430511475,1375.0,30.0,0.36399999260902405,0.571,0.0,0.0,275.0,6.0,45.83333206176758,0.05454545468091965,0.09090909361839294,7.5,1.6666666269302368,10.0,0.5517656207084656,1.163636326789856,0.5454545617103577,25.0,2799.0,2.0,0
41.0,4.0,4210.0,1597.0,0.7329999804496765,4342.0,72.0,0.6740000247955322,0.379,1447.3333740234375,24.0,1085.5,18.0,60.30555725097656,0.0555555559694767,0.1111111119389534,18.0,2.0,36.0,1.0313539505004883,1.1388888359069824,2.0,120.61111450195312,5939.0,2.0,0
55.0,3.0,12948.0,1839.0,1.1130000352859497,2481.0,42.0,0.6800000071525574,0.142,827.0,14.0,496.20001220703125,8.399999618530273,59.07143020629883,0.0833333358168602,0.1388888955116272,14.0,1.6666666269302368,14.0,0.1916126012802124,1.5277777910232544,1.1666666269302368,68.91666412353516,4320.0,6.0,0
26.0,2.0,3290.0,1616.0,0.4659999907016754,2781.0,54.0,0.3499999940395355,0.491,0.0,0.0,463.5,9.0,51.5,0.07692307978868484,0.4615384638309479,27.0,6.0,54.0,0.8452887535095215,2.0,4.153846263885498,213.92308044433594,4397.0,4.0,0
41.0,3.0,9246.0,0.0,0.6579999923706055,4611.0,91.0,0.5690000057220459,0.0,1537.0,30.33333396911621,1152.75,22.75,50.67033004760742,0.03030303120613098,0.12121212482452393,30.33333396911621,4.0,91.0,0.49870213866233826,1.2424242496490479,2.757575750350952,139.72727966308594,4611.0,3.0,0
60.0,1.0,3803.0,1448.0,0.5649999976158142,4575.0,78.0,0.5920000076293945,0.381,4575.0,78.0,4575.0,78.0,58.653846740722656,0.021276595070958138,0.021276595070958138,78.0,1.0,78.0,1.2029976844787598,1.2765957117080688,1.6595745086669922,97.34042358398438,6023.0,5.0,0
50.0,4.0,3143.0,0.0,0.7639999985694885,2297.0,37.0,0.32100000977516174,0.0,1148.5,18.5,574.25,9.25,62.08108139038086,0.06976744532585144,0.09302325546741486,9.25,1.3333333730697632,12.333333015441895,0.7308304309844971,1.1627906560897827,0.8604651093482971,53.41860580444336,2297.0,2.0,1
45.0,3.0,4977.0,1411.0,0.6520000100135803,4182.0,85.0,0.8479999899864197,0.284,4182.0,85.0,4182.0,85.0,49.20000076293945,0.02857142873108387,0.02857142873108387,28.33333396911621,1.0,85.0,0.8402652144432068,1.2857142686843872,2.4285714626312256,119.4857177734375,5593.0,3.0,0
57.0,3.0,5266.0,0.0,1.7020000219345093,1516.0,29.0,1.6360000371932983,0.0,758.0,14.5,303.20001220703125,5.800000190734863,52.27586364746094,0.06666667014360428,0.1111111119389534,9.666666984558105,1.6666666269302368,9.666666984558105,0.28788453340530396,1.2666666507720947,0.644444465637207,33.68888854980469,1516.0,4.0,0
50.0,4.0,2855.0,527.0,0.6779999732971191,3645.0,69.0,0.6050000190734863,0.185,1822.5,34.5,1215.0,23.0,52.826087951660156,0.0555555559694767,0.0833333358168602,17.25,1.5,34.5,1.2767075300216675,1.3888888359069824,1.9166666269302368,101.25,4172.0,0.0,0
56.0,3.0,4604.0,621.0,0.8140000104904175,4586.0,79.0,0.6460000276565552,0.135,1146.5,19.75,917.2000122070312,15.800000190734863,58.05063247680664,0.06122449040412903,0.10204081982374191,26.33333396911621,1.6666666269302368,26.33333396911621,0.9960903525352478,1.1428571939468384,1.6122448444366455,93.59183502197266,5207.0,4.0,0
42.0,3.0,1438.300048828125,674.0,1.7690000534057617,2451.0,55.0,1.2920000553131104,0.469,612.75,13.75,408.5,9.166666984558105,44.563636779785156,0.0555555559694767,0.1666666716337204,18.33333396911621,3.0,27.5,1.7040950059890747,1.1666666269302368,1.5277777910232544,68.08333587646484,3125.0,4.0,0
45.0,1.0,7486.0,1758.0,0.6129999756813049,4604.0,70.0,0.7070000171661377,0.235,2302.0,35.0,1534.6666259765625,23.33333396911621,65.77143096923828,0.05263157933950424,0.07894736528396606,70.0,1.5,35.0,0.6150146722793579,1.1842105388641357,1.8421052694320679,121.15789794921875,6362.0,0.0,0
57.0,0.0,9426.0,1574.0,0.7910000085830688,4212.0,75.0,0.531000018119812,0.167,1404.0,25.0,1404.0,25.0,56.15999984741211,0.0625,0.0625,0.0,1.0,25.0,0.44684913754463196,1.1875,1.5625,87.75,5786.0,4.0,0
55.0,4.0,34516.0,1433.0,0.7279999852180481,1966.0,31.0,0.550000011920929,0.042,983.0,15.5,655.3333129882812,10.333333015441895,63.41935348510742,0.02222222276031971,0.06666667014360428,7.75,3.0,31.0,0.05695909261703491,1.2222222089767456,0.6888889074325562,43.68888854980469,3399.0,5.0,0
45.0,2.0,3240.0,1775.0,0.7540000081062317,4200.0,67.0,0.675000011920929,0.548,1050.0,16.75,840.0,13.399999618530273,62.68656539916992,0.02777777798473835,0.1388888955116272,33.5,5.0,67.0,1.296296238899231,1.25,1.8611111640930176,116.66666412353516,5975.0,5.0,0
48.0,3.0,27126.0,0.0,0.953000009059906,1000.0,25.0,0.7860000133514404,0.0,500.0,12.5,333.3333435058594,8.333333015441895,40.0,0.0833333358168602,0.0833333358168602,8.333333015441895,1.0,8.333333015441895,0.0368649996817112,1.3333333730697632,0.6944444179534912,27.77777862548828,1000.0,5.0,1
47.0,3.0,2899.0,2418.0,0.574999988079071,4296.0,68.0,0.8379999995231628,0.834,4296.0,68.0,716.0,11.333333015441895,63.17647171020508,0.0555555559694767,0.1666666716337204,22.66666603088379,3.0,34.0,1.481890320777893,1.3055555820465088,1.8888888359069824,119.33333587646484,6714.0,1.0,0
55.0,3.0,1438.300048828125,0.0,0.5709999799728394,2244.0,54.0,0.9290000200271606,0.0,448.79998779296875,10.800000190734863,561.0,13.5,41.55555725097656,0.0555555559694767,0.1111111119389534,18.0,2.0,27.0,1.5601751804351807,1.5277777910232544,1.5,62.33333206176758,2244.0,0.0,1
43.0,1.0,11508.0,0.0,1.0049999952316284,5242.0,74.0,0.5740000009536743,0.0,1048.4000244140625,14.800000190734863,2621.0,37.0,70.83783721923828,0.09375,0.0625,74.0,0.6666666865348816,24.66666603088379,0.455509215593338,1.34375,2.3125,163.8125,5242.0,3.0,1
32.0,3.0,2778.0,2312.0,0.7269999980926514,1680.0,33.0,1.062000036239624,0.832,0.0,0.0,280.0,5.5,50.90909194946289,0.07692307978868484,0.23076923191547394,11.0,3.0,16.5,0.6047516465187073,1.2307692766189575,1.2692307233810425,64.61538696289062,3992.0,1.0,0
57.0,3.0,1734.0,980.0,0.6389999985694885,4313.0,92.0,0.9169999957084656,0.565,4313.0,92.0,862.5999755859375,18.399999618530273,46.880435943603516,0.0555555559694767,0.1388888955116272,30.66666603088379,2.5,46.0,2.4873125553131104,1.5833333730697632,2.555555582046509,119.80555725097656,5293.0,1.0,0
55.0,4.0,5668.0,2517.0,0.7039999961853027,3382.0,56.0,0.9309999942779541,0.444,1127.3333740234375,18.66666603088379,1127.3333740234375,18.66666603088379,60.39285659790039,0.020408162847161293,0.06122449040412903,14.0,3.0,56.0,0.596683144569397,1.1224489212036133,1.1428571939468384,69.0204086303711,5899.0,5.0,0
45.0,3.0,7979.0,0.0,0.4650000035762787,5056.0,63.0,0.8529999852180481,0.0,1685.3333740234375,21.0,5056.0,63.0,80.25396728515625,0.10000000149011612,0.02500000037252903,21.0,0.25,15.75,0.6336633563041687,1.125,1.5750000476837158,126.4000015258789,5056.0,4.0,1
40.0,3.0,3427.0,0.0,0.5,2625.0,63.0,0.5,0.0,875.0,21.0,656.25,15.75,41.66666793823242,0.07407407462596893,0.14814814925193787,21.0,2.0,31.5,0.765976071357727,1.4814814329147339,2.3333332538604736,97.22222137451172,2625.0,3.0,1
50.0,4.0,9716.0,874.0,0.7749999761581421,5007.0,91.0,0.6549999713897705,0.09,2503.5,45.5,1001.4000244140625,18.200000762939453,55.021976470947266,0.05128205195069313,0.12820513546466827,22.75,2.5,45.5,0.5153355002403259,1.2820513248443604,2.3333332538604736,128.38461303710938,5881.0,1.0,0
47.0,3.0,1943.0,0.0,0.49399998784065247,5108.0,81.0,0.8840000033378601,0.0,1702.6666259765625,27.0,2554.0,40.5,63.061729431152344,0.0731707289814949,0.04878048598766327,27.0,0.6666666865348816,27.0,2.6289243698120117,1.1463414430618286,1.9756097793579102,124.58536529541016,5108.0,2.0,0
48.0,1.0,2315.0,1565.0,0.8730000257492065,4828.0,90.0,0.800000011920929,0.676,2414.0,45.0,965.5999755859375,18.0,53.64444351196289,0.032258063554763794,0.16129031777381897,90.0,5.0,90.0,2.085529088973999,1.548387050628662,2.903225898742676,155.74192810058594,6393.0,3.0,0
52.0,1.0,24703.0,1085.0,0.9980000257492065,4776.0,63.0,0.574999988079071,0.044,1592.0,21.0,1592.0,21.0,75.80952453613281,0.0555555559694767,0.0833333358168602,63.0,1.5,31.5,0.1933368444442749,1.4444444179534912,1.75,132.6666717529297,5861.0,5.0,0
54.0,1.0,3089.0,1177.0,1.0099999904632568,5237.0,75.0,0.8289999961853027,0.381,1309.25,18.75,2618.5,37.5,69.82666778564453,0.0833333358168602,0.0416666679084301,75.0,0.5,18.75,1.6953706741333008,1.125,1.5625,109.10416412353516,6414.0,2.0,0
45.0,3.0,17156.0,2517.0,0.7170000076293945,1142.0,33.0,0.3199999928474426,0.147,571.0,16.5,190.3333282470703,5.5,34.60606002807617,0.1111111119389534,0.1666666716337204,11.0,1.5,8.25,0.0665656328201294,1.25,0.9166666865348816,31.72222137451172,3659.0,1.0,1
65.0,3.0,9095.0,1587.0,1.4329999685287476,1314.0,26.0,1.3639999628067017,0.174,1314.0,26.0,219.0,4.333333492279053,50.53845977783203,0.03703703731298447,0.1111111119389534,8.666666984558105,3.0,13.0,0.14447498321533203,1.203703761100769,0.48148149251937866,24.33333396911621,2901.0,1.0,0
48.0,3.0,7514.0,0.0,0.5139999985694885,4789.0,69.0,0.40799999237060547,0.0,1197.25,17.25,957.7999877929688,13.800000190734863,69.40579986572266,0.0555555559694767,0.1388888955116272,23.0,2.5,34.5,0.6373436450958252,1.3333333730697632,1.9166666269302368,133.02777099609375,4789.0,4.0,0
52.0,2.0,34516.0,1701.0,0.7149999737739563,7707.0,99.0,0.5,0.049,1926.75,24.75,7707.0,99.0,77.8484878540039,0.024390242993831635,0.024390242993831635,49.5,1.0,99.0,0.22328774631023407,1.2682926654815674,2.4146342277526855,187.97561645507812,9408.0,5.0,0
61.0,2.0,2303.0,540.0,0.5699999928474426,3440.0,46.0,0.7039999961853027,0.234,3440.0,46.0,860.0,11.5,74.78260803222656,0.06818182021379471,0.09090909361839294,23.0,1.3333333730697632,15.333333015441895,1.493703842163086,1.3863636255264282,1.045454502105713,78.18181610107422,3980.0,3.0,0
41.0,1.0,34516.0,1022.0,0.7429999709129333,8202.0,88.0,0.9129999876022339,0.03,4101.0,44.0,4101.0,44.0,93.20454406738281,0.0833333358168602,0.0833333358168602,88.0,1.0,44.0,0.23762892186641693,1.7083333730697632,3.6666667461395264,341.75,9224.0,4.0,0
38.0,2.0,21906.0,0.0,0.6959999799728394,15349.0,119.0,0.699999988079071,0.0,15349.0,119.0,7674.5,59.5,128.9832000732422,0.0714285746216774,0.0714285746216774,59.5,1.0,59.5,0.7006756067276001,1.3571428060531616,4.25,548.1785888671875,15349.0,3.0,0
54.0,1.0,6094.0,0.0,1.128999948501587,909.0,14.0,0.27300000190734863,0.0,454.5,7.0,303.0,4.666666507720947,64.92857360839844,0.06818182021379471,0.06818182021379471,14.0,1.0,4.666666507720947,0.1491631120443344,1.2272727489471436,0.3181818127632141,20.659090042114258,909.0,1.0,1
47.0,2.0,1738.0,0.0,1.1239999532699585,2572.0,62.0,0.9380000233650208,0.0,1286.0,31.0,643.0,15.5,41.48387145996094,0.0555555559694767,0.1111111119389534,31.0,2.0,31.0,1.479861855506897,1.3055555820465088,1.7222222089767456,71.44444274902344,2572.0,0.0,0
52.0,3.0,8133.0,1942.0,0.5720000267028809,3310.0,76.0,0.5830000042915344,0.239,0.0,0.0,827.5,19.0,43.55263137817383,0.06976744532585144,0.09302325546741486,25.33333396911621,1.3333333730697632,25.33333396911621,0.406983882188797,1.209302306175232,1.7674418687820435,76.97674560546875,5252.0,6.0,0
42.0,3.0,10543.0,0.0,0.5090000033378601,1841.0,39.0,0.5,0.0,460.25,9.75,368.20001220703125,7.800000190734863,47.20512771606445,0.0555555559694767,0.1388888955116272,13.0,2.5,19.5,0.17461822926998138,1.1666666269302368,1.0833333730697632,51.13888931274414,1841.0,3.0,1
56.0,2.0,5466.0,0.0,0.5870000123977661,4435.0,79.0,0.8809999823570251,0.0,2217.5,39.5,887.0,15.800000190734863,56.13924026489258,0.06122449040412903,0.10204081982374191,39.5,1.6666666269302368,26.33333396911621,0.8113794326782227,1.1428571939468384,1.6122448444366455,90.51020050048828,4435.0,3.0,0
61.0,1.0,15483.0,2148.0,0.7379999756813049,14463.0,94.0,0.7739999890327454,0.139,0.0,0.0,14463.0,94.0,153.86170959472656,0.0625,0.02083333395421505,94.0,0.3333333432674408,31.33333396911621,0.934121310710907,1.2708333730697632,1.9583333730697632,301.3125,16611.0,5.0,0
39.0,1.0,3600.0,2072.0,0.9399999976158142,14137.0,116.0,0.9660000205039978,0.576,3534.25,29.0,7068.5,58.0,121.87068939208984,0.0555555559694767,0.0555555559694767,116.0,1.0,58.0,3.9269444942474365,1.0833333730697632,3.222222328186035,392.6944580078125,16209.0,1.0,0
56.0,4.0,3609.0,1026.0,0.6700000166893005,4318.0,81.0,0.5879999995231628,0.284,2159.0,40.5,863.5999755859375,16.200000762939453,53.30864334106445,0.02631578966975212,0.1315789520740509,20.25,5.0,81.0,1.196453332901001,1.4736841917037964,2.1315789222717285,113.63157653808594,5344.0,6.0,0
51.0,3.0,2987.0,1764.0,0.6859999895095825,4339.0,72.0,0.6000000238418579,0.591,1446.3333740234375,24.0,867.7999877929688,14.399999618530273,60.26388931274414,0.10256410390138626,0.12820513546466827,24.0,1.25,18.0,1.4526280164718628,1.307692289352417,1.8461538553237915,111.25640869140625,6103.0,3.0,0
41.0,4.0,4821.0,1426.0,0.8980000019073486,3571.0,58.0,0.9330000281333923,0.296,714.2000122070312,11.600000381469727,714.2000122070312,11.600000381469727,61.568965911865234,0.0357142873108387,0.1785714328289032,14.5,5.0,58.0,0.7407177090644836,1.4642857313156128,2.0714285373687744,127.53571319580078,4997.0,5.0,0
49.0,4.0,11025.0,0.0,0.5009999871253967,1902.0,28.0,0.27300000190734863,0.0,634.0,9.333333015441895,1902.0,28.0,67.92857360839844,0.05263157933950424,0.02631578966975212,7.0,0.5,14.0,0.17251700162887573,1.2894736528396606,0.7368420958518982,50.05263137817383,1902.0,3.0,1
34.0,1.0,2033.0,1832.0,0.9380000233650208,4110.0,74.0,0.9470000267028809,0.901,4110.0,74.0,685.0,12.333333015441895,55.5405387878418,0.043478261679410934,0.260869562625885,74.0,6.0,74.0,2.0216429233551025,1.47826087474823,3.2173912525177,178.69564819335938,5942.0,2.0,0
44.0,3.0,2295.0,1250.0,0.9120000004768372,3834.0,69.0,0.6430000066757202,0.545,958.5,17.25,958.5,17.25,55.565216064453125,0.03846153989434242,0.1538461595773697,23.0,4.0,69.0,1.6705882549285889,1.692307710647583,2.653846263885498,147.46153259277344,5084.0,4.0,0
48.0,3.0,25190.0,0.0,0.46700000762939453,1533.0,41.0,0.3230000138282776,0.0,383.25,10.25,306.6000061035156,8.199999809265137,37.39024353027344,0.0625,0.15625,13.666666984558105,2.5,20.5,0.06085748225450516,1.5,1.28125,47.90625,1533.0,5.0,1
61.0,4.0,11374.0,2517.0,1.0149999856948853,1088.0,26.0,1.1670000553131104,0.221,544.0,13.0,362.6666564941406,8.666666984558105,41.846153259277344,0.0,0.06122449040412903,6.5,0.0,0.0,0.09565676003694534,1.2448979616165161,0.5306122303009033,22.204082489013672,3605.0,7.0,1
47.0,2.0,2492.0,1560.0,0.5730000138282776,1126.0,23.0,0.3529999852180481,0.626,281.5,5.75,375.3333435058594,7.666666507720947,48.956520080566406,0.0833333358168602,0.0833333358168602,11.5,1.0,7.666666507720947,0.4518459141254425,1.3055555820465088,0.6388888955116272,31.27777862548828,2686.0,0.0,0
43.0,2.0,4430.0,2203.0,1.0460000038146973,2742.0,49.0,0.4000000059604645,0.497,548.4000244140625,9.800000190734863,914.0,16.33333396911621,55.95918273925781,0.0833333358168602,0.125,24.5,1.5,24.5,0.6189616322517395,1.7916666269302368,2.0416667461395264,114.25,4945.0,2.0,1
49.0,1.0,1838.0,1155.0,0.7419999837875366,7688.0,93.0,0.4090000092983246,0.628,1922.0,23.25,3844.0,46.5,82.66666412353516,0.1621621549129486,0.054054055362939835,93.0,0.3333333432674408,15.5,4.182807445526123,1.324324369430542,2.5135135650634766,207.78378295898438,8843.0,3.0,0
49.0,2.0,3088.0,1477.0,0.7480000257492065,5095.0,77.0,0.8330000042915344,0.478,1698.3333740234375,25.66666603088379,849.1666870117188,12.833333015441895,66.16883087158203,0.02777777798473835,0.1666666716337204,38.5,6.0,77.0,1.649935245513916,1.3611111640930176,2.1388888359069824,141.52777099609375,6572.0,4.0,0
36.0,1.0,2013.0,0.0,0.6019999980926514,2425.0,50.0,0.9229999780654907,0.0,808.3333129882812,16.66666603088379,2425.0,50.0,48.5,0.13636364042758942,0.04545454680919647,50.0,0.3333333432674408,16.66666603088379,1.2046695947647095,1.6363636255264282,2.2727272510528564,110.2272720336914,2425.0,4.0,1
35.0,2.0,16659.0,0.0,1.0119999647140503,2551.0,74.0,0.609000027179718,0.0,850.3333129882812,24.66666603088379,425.1666564941406,12.333333015441895,34.47297286987305,0.1764705926179886,0.3529411852359772,37.0,2.0,24.66666603088379,0.153130441904068,2.058823585510254,4.352941036224365,150.05882263183594,2551.0,4.0,0
48.0,1.0,2754.0,2152.0,0.8209999799728394,13991.0,125.0,0.7609999775886536,0.781,13991.0,125.0,13991.0,125.0,111.9280014038086,0.0833333358168602,0.02777777798473835,125.0,0.3333333432674408,41.66666793823242,5.080246925354004,1.3333333730697632,3.472222328186035,388.6388854980469,16143.0,6.0,0
39.0,1.0,1438.300048828125,576.0,0.8489999771118164,2567.0,48.0,0.6000000238418579,0.4,1283.5,24.0,641.75,12.0,53.47916793823242,0.0833333358168602,0.1111111119389534,48.0,1.3333333730697632,16.0,1.7847458124160767,1.0833333730697632,1.3333333730697632,71.30555725097656,3143.0,0.0,1
54.0,2.0,2939.0,2152.0,0.5550000071525574,2476.0,42.0,0.35499998927116394,0.732,2476.0,42.0,495.20001220703125,8.399999618530273,58.9523811340332,0.05882352963089943,0.14705882966518402,21.0,2.5,21.0,0.8424634337425232,1.5882352590560913,1.2352941036224365,72.82353210449219,4628.0,3.0,1
53.0,3.0,11262.0,1435.0,0.7350000143051147,2165.0,61.0,0.6489999890327454,0.127,1082.5,30.5,721.6666870117188,20.33333396911621,35.49180221557617,0.07500000298023224,0.07500000298023224,20.33333396911621,1.0,20.33333396911621,0.19223938882350922,1.3250000476837158,1.524999976158142,54.125,3600.0,7.0,0
60.0,2.0,2213.0,829.0,0.6389999985694885,4210.0,84.0,0.7139999866485596,0.375,0.0,0.0,1403.3333740234375,28.0,50.119049072265625,0.0892857164144516,0.0535714291036129,42.0,0.6000000238418579,16.799999237060547,1.9023948907852173,1.0714285373687744,1.5,75.17857360839844,5039.0,2.0,0
30.0,2.0,2490.0,0.0,0.859000027179718,1645.0,30.0,0.6669999957084656,0.0,0.0,0.0,274.1666564941406,5.0,54.83333206176758,0.2857142984867096,0.2857142984867096,15.0,1.0,5.0,0.6606425642967224,1.4285714626312256,1.4285714626312256,78.33333587646484,1645.0,3.0,0
